CID,IsomericSMILES
71561377,CCCCOC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2([C@@]1([C@@H](C(=O)C3=C2C(=O)C[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)OC(=O)C)C)C
9893099,C[C@@H]1CCC(N2[C@H]1CC[C@@]3([C@H]2O)C[C@]4(CC[C@H]5[C@@H](CCC(N5[C@@H]4O)C6=COC=C6)C)SC3)C7=COC=C7
11253808,CC1=C(C2=C(C=C1)C(=O)C3=C(C2=O)C(=CC=C3)O)O
72732,CC1(CCC2=C(O1)C(=O)C3=CC=CC=C3C2=O)C
11418723,C[C@@H]1C[C@@H]([C@@]2([C@@]3([C@]1(C[C@@](O3)(C4=COC=C4)O)C)CCC(=O)[C@]25CO5)COC(=O)C)O
10073682,CC1=C[C@H]([C@@H]([C@H](C1)C2=C(C=C(C=C2)O)O)C(=O)C3=C(C=C(C=C3)O)O)C4=C(C=C(C(=C4)C=O)O)O
13005,CC1C(=O)CCC1=O
9928190,C1=CC(=C(C=C1CC[C@@H](CC(=O)CCC2=CC(=C(C=C2)O)O)O)O)O
10774557,CC(C)(C(CCC(=C)[C@@H](CO)O)O)O
11280198,C[C@@H](CC[C@@H]1[C@H]2CCCC=C2C(=O)O1)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
101630446,C1[C@H](OC2=C(C1=O)C(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)C5=CC=C(C=C5)O
54675839,C1=CC(=C(C=C1O)C(=O)O)[O-]
5320234,C1=CC(=C(C=C1C[C@H](C(=O)[O-])OC(=O)[C@H]2[C@@H](C3=CC(=C(C=C3C=C2C(=O)O[C@H](CC4=CC(=C(C=C4)O)O)C(=O)[O-])O)O)C5=CC(=C(C=C5)O)O)O)O
5317380,CC1=C(C(=O)[C@@H]2[C@@]([C@H]1/C=C/C3C=CC(=O)O3)(CCCC2(C)C)C)O
5319773,CC(=C)C1CCC2(CCC=C(C2C1)C(=O)OC)C
129629043,C[C@@H]1C(=O)OC2[C@]1([C@]34C(=O)O[C@H]5C3([C@H]2O)C6([C@@H](C5)C(C)(C)C)[C@H](C(=O)OC6O4)O)O
110260582,CN1C(=CC=N1)CN2CCC(CC2)C3CC=CCN(C3=O)CC4=CC(=CC=C4)OC
10246890,CC1CCC2C1C(OC=C2C=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O
102036612,C[C@H]1C(=O)CC(=O)[C@@H]2[C@@]1(CC[C@H]3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)CO)C)C)C)C)C
10050210,CC(C)C(=C)CCC([C@H]1CC[C@@]2([C@@]1(CC=C3C2=CCC4[C@@]3(CCC(=O)C4(C)C)C)C)C)C(=O)O
44593583,C[C@@]12CC[C@H]([C@@]([C@H]1CCC(=C)[C@H]2C/C=C/3\[C@@H](COC3=O)O)(C)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
5317772,CC12CCC(C(C1CCC3(C2CC=C4C3(CC(=C)C5(C4CC(C(C5)O)(C)C(=O)O)C)C)C)(C)CO)O
10969850,C[C@@H]1CC[C@H]2C[C@@H]1C2(C)C
86176124,COC1=CC2=C(C=C1)C3=C4N2C(=O)C(=CC4=NC=C3)OC
5281318,C[C@@]12C[C@H]([C@@H]([C@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O)C)C)[C@](C)(C(=O)/C=C/C(C)(C)O)O)O
5145,C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)O
442457,CC(=CCC1=C(C(=CC(=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)OC)O)C
5281294,C1=CC(=C(C=C1/C=C/C(=O)C2=C(C(=C(C=C2)O)O)O)O)O
11244847,C/C=C(/C)\C(=O)O[C@@H]1[C@@H](C2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)O
51394747,COC1=CC(=O)C(=CC1=O)[C@H](C=C)C2=CC=C(C=C2)O
126233,C1[C@@H]2CC(=O)O[C@H]1[C@@H]([C@@H](O2)C3=CC=CC=C3)O
5318875,COC1=CC=CC2=C1NC3=C2C(=CN=C3C=C)OC
138507,CC(=O)OC1=CC=CC(=C1)OC
23664772,CCCCCCCC(=O)[O-].[Na+]
65126,CC(C)C1=C(C(=C2C(=C1)CC[C@@H]3[C@@]2(CCCC3(C)C)C(=O)O)O)O
21627706,COC1=CC(=CC(=C1O)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC(CO)C(C5=CC(=C(C(=C5)OC)O)OC)O)OC
101059214,C[C@@H]1[C@H](C[C@H]2[C@@H]1[C@@H](OC=C2C(=O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O
25245825,C/C/1=C\CC/C(=C/C[C@@H](CC1)C(=C)C(=O)O)/C
21579236,COC1=C(C=C(C=C1)[C@@H]2[C@H]3CO[C@@H]([C@H]3[C@@H](O2)O)C4=CC(=C(C=C4)OC)OC)OC
11444250,C1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC=C(C=C3)CCO)CO)O)O)O)(COC(=O)C4=CC=C(C=C4)O)O
5951,C([C@@H](C(=O)O)N)O
3873459,CC(=CCOC1=C(C=C2C=CC(=O)OC2=C1)O)C
70695310,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H]([C@@H]4O)N5C[C@H](C5=O)C(C)C)C)C)N(C)C
2683,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
2733223,C1COC(=S)N1
441716,CCN1C[C@@]2(CC[C@@H]([C@@]34[C@@H]2C[C@@](C31)([C@]5(CC[C@H]6C[C@@H]4[C@@H]5[C@H]6O)O)O)O)C
3219,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
44445633,CN1C[C@@]2([C@@H](C[C@@H]([C@@]34[C@@H]2[C@H](C(C31)[C@@]5([C@@H]6[C@H]4C[C@@]([C@@H]6OC(=O)C7=CC=CC=C7)([C@H]([C@@H]5O)OC)O)OC)OC)OC)O)COC
53466984,CC1=C(C(=C2C(=C1O)C(=O)[C@@H](CO2)CC3=CC4=C(C=C3)OCO4)C)O
102004745,CC(=CCC1=C(C(=C2C(=C1O)C(=O)C[C@H](O2)C3=C(C=C(C=C3)O)O)C[C@@H](CC=C(C)C)C(=C)C)O)C
10793511,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)CO)C)C)(C)C)OC(=O)/C=C\C6=CC=C(C=C6)O
101746681,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)OC)C(=O)C4=CC=CC=C4)O)CO)O)O)O)O)O
442823,COC1=C(C=C2C(=C1)[C@H]3[C@@H](CO2)C4=C(O3)C=C(C=C4)O)OC
56,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCC1=C(C(=CC=C1)OC)O)C)C)C)C)C)C)C
902138,CC1=C(C(=C(C=C1O)OC)C(=O)C)O
7703,CC=CC1=CC=C(C=C1)OC
133561691,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CC4(C(CC(C5C4(CCC5/C(=C\CC=C(C)C)/C)C)O)C6(C3C(C(CC6)O)(C)C)C)C)CO)O)O)O)O)O
10509953,C[C@@H]1[C@H]([C@@H](O[C@@H]2[C@H]1[C@]3(CC[C@H]4[C@H]([C@@H]3C2)CC=C5[C@@]4(CC[C@@H](C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)C)C=O)O)C=C(C)C
5200,CC(C(=O)C1=NC2=C(NC1)NC(=NC2=O)N)O
146101,COC1=C(C=C2C(=C1O)C(=O)C3=CC=CC=C3C2=O)O
101355659,CC(=O)OC[C@]12[C@H](C3(C[C@]14[C@]([C@H]3O)([C@H]([C@@]56[C@]2([C@@H]([C@@H]([C@@]7([C@H]5CC(=O)O[C@@H]7C8=COC=C8)C)OC(=O)C)O)O[C@@](O4)(O6)C)O)O)C)CC(=O)OC
519960,CC(C)C1CCC2(C3C1C4C2(C4C3)C)C
189227,C[C@]12CC[C@@H]([C@](C1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@@H]4CC(CC5=O)(C)C(=O)O)C)C)C)(C)CO)O
10992619,C1=CC=C(C=C1)C(=O)OC[C@]2([C@H](C=C[C@H]([C@@H]2O)OC(=O)C3=CC=CC=C3)O)O
44567549,CC(C)[C@@H]1CC[C@]([C@@H]2[C@H]1C=C(CC2)C[C@H]3C4=C(C=CC(=C4OC)OC)C5=C(N3C)C6=CC7=C(C=C6C=C5)OCO7)(C)OC
5319147,CC(=O)OC1C[C@@H]2C3=CC(=C(C=C3)OC)C4=C(C=CC(=C4)CC[C@H](C[C@H]5N2C(C1OC(=O)C)CCC5)O)OC
10455507,C[C@@H]1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3C[C@@]1(C)O)OC)OC)OC)OC)OC)OC
44259243,CC1[C@@H](C([C@@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O[C@H]4C([C@H]([C@@H](C(O4)CO)O)O)O)C5=CC(=C(C=C5)O)O)O)O)O
119454,C[C@@H]1C[C@]2([C@H]3[C@H]4[C@]1([C@@H]5C=C(C(=O)[C@]5([C@@H]([C@@]6([C@H]4O6)CO)O)O)C)O[C@](O3)(O2)C7=CC=CC=C7)C(=C)C
11968847,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C(C(=C4C(=C3)OC5=CC(=C(C=C5C4=O)OC)O)O)OC)CO)O)O)O)O)O
138911430,CCN1C[C@@]2([C@@H](C[C@@H](C34[C@@H]2[C@H](C(C31)[C@]5(C[C@@H]([C@]6(C[C@@H]4[C@@H]5[C@H]6OC(=O)C7=CC=CC=C7)O)OC)O)OC)OC)O)COC
87839,CC1=C[C@@H]([C@H]2C[C@@H]1C2(C)C)O
134715008,CC(=CCC1=CC(=CC(=C1O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)CC=C(C)C)C(=O)OC[C@H]4CCN5[C@@H]4CCC5)C
14057345,CC(C)C(=O)C1=C(C(=C(C(=C1O)CC2=C(C(C(=O)C(=C2O)C(=O)C(C)C)(C)C)O)O)CC3=C(C(C(=O)C(=C3O)C(=O)C(C)C)(C)C)O)O
6931560,CN1[C@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)C3=CC=CC=C3
271079,C=CC1=CN=CN1
10859738,COC1CCC(=O)N1[C@H]2C(=CCO2)COC(=O)C3=CC=CN3
124134585,C=CCC1=CC(=C(C=C1)O)C2=CC(=CC(=C2O)C=O)CC=C
167633,CC(=CCC1=C(C2=C(C3=C(C=C2)OCO3)N(C1=O)C)OC)C
10921468,CCC(=O)C1=C(C[C@@H](CC1(C)C)O)C
10199008,CC1=CC2CC3=C(C=CC(=O)N3)[C@@]4(C1)C2CCCN4
475263,C1[C@H](C([C@@H](CC1(C(=O)O)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O)O
93317,CC1=CC[C@H](CC1)C(C)(C)OC(=O)C
5315894,CC1=C2[C@H]([C@@H]([C@@]3(CC[C@@H](C(=C)[C@H]3[C@@H]([C@@](C2(C)C)(CC1=O)O)O)OC(=O)/C=C/C4=CC=CC=C4)C)O)OC(=O)C
21579219,CC(=O)O[C@H]1[C@H]2[C@@H](C(=C)C3=CC[C@H]([C@]13C)C4=COC=C4)[C@]5([C@@H](O2)CC(=O)C([C@@H]5CC(=O)OC)(C)C)C
15610,CCCCCCCCCCCCCCCCCCC(=O)OC
10435206,C[C@@H]1C[C@@H]2[C@@H](C2(C)C)[C@@H]3C=C([C@H]([C@]4([C@@]1(C3=O)C=C([C@@H]4OC(=O)C)C)O)OC(=O)C5=CC=CC=C5)C
100008989,CC1=CC=C(C=C1)C2=NOC(=N2)CN(C)C(=O)CN(C3=CC=C(C=C3)Cl)S(=O)(=O)C
25157154,CC(C)CC(=O)C1=C(C(=C2C(=C1O)C[C@H]3C[C@H](C=C[C@]3(O2)C)C(C)C)C=O)O
7163175,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)[O-]
6077,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C
20485,CC[C@]12CC(=C3[C@@]4([C@H]1N(CC4)CC=C2)C5=CC=CC=C5N3)C(=O)OC
102509857,COC(=O)CC1=C2COC(=O)C3=CC(=C(C(=C23)OC1=O)O)O
3085010,C[N+](C)(C)CCC1=CC(=C(C=C1)O)O.[I-]
13917513,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@H]2[C@H]3[C@H]([C@@H]([C@H](O2)CO)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O
552107,CCOC(C)C(=O)CC1CCCCC1
11784401,COC(=O)C[C@H]1CCC(=O)[C@@H]1C/C=C\CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O
101759424,CC(=O)OC[C@]1(CCC[C@@]2([C@H]1C[C@H]([C@]34[C@@H]2CC[C@H]([C@H]3O)C(=C)C4=O)O)C)C
91753767,CC1([C@H]2CCCC3CC[C@H]([C@@]3(C2)O1)CO)C
591624,COC1=CC(=C(C=C1)C2CC3=C(C=C(C=C3)OC)OC2)O
10057,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3(C(C2)CCC4C3CC[C@]5([C@@]4(C[C@@H]([C@@H]5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O
100010189,CC1=C(C=C(C=C1)[C@@H](C)N(C)C(=O)OC(C)(C)C)NC
11656098,C[C@@]12CC[C@@H](O[C@H]1CC=C3[C@H]2CC[C@H](C3(C)C)CC4=C(NC5=CC=CC=C54)C(C)(C)C=C)C(C)(C)O
10355691,CC1=C(C(=O)C=C2C3=C(C=CC2=C1)C(CCC3)(C)C)O
324796,CC1=C(C=CC(=C1)OC2C(C(C(C(O2)CO)O)O)O)O
7731,CC1=CC=C(C=C1)OC
137706549,CCN1C[C@]2([C@@H]3C(C4C1[C@@]3([C@@H]5C[C@]6(C([C@@H]5[C@@]4(C(C6OC)O)O)O)O)C(CC2O)OC)OC)COC
12302400,C[C@H]1C(=O)CC[C@@H]2[C@@]1(CC[C@H]3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C=O)C)C)C)C
5319251,COC1=CC(=CC(=C1O)OC)C2=C(C=C3C(=CC(=CC3=[O+]2)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O.[Cl-]
101751032,CCC(=O)[C@]12[C@H]3CO[C@H]([C@@H]1O)[C@]4(C[C@@H]3N2)C5=C(C=C(C=C5)OC)N(C4=O)OC
6436237,C1[C@H]([C@@H]([C@@H](C[C@@]1(C(=O)O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O
91895434,C[C@@]12CC[C@@]3(C(=C[C@H]([C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)OC)[C@@H]1CC(CC2)(C)C)C
5281440,C/C(=C/COC(=O)C)/C(=O)O[C@@H]1C[C@@]2([C@H](O2)[C@@H]3[C@@H](O3)/C(=C\[C@@H]4[C@@H]1C(=C)C(=O)O4)/CO)C
12067306,C[C@@H]1[C@@H]2C[C@H]([C@H]3[C@@]4(CCC[C@@]5([C@H]4C(=O)OC5)C)COC(=O)[C@]3(C2)C1=O)O
25096732,CCCC(=O)C1=C(C(=C(C(C1=O)(C)C)O)CC2=C(C(C(=O)C(=C2O)C(=O)CC)(C)C)O)O
16072386,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@@H]([C@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)OC1
372982,COC1=C(C(=C2C(=C1)CCC(C3=CC(=O)C(=CC=C32)SC)NC(=O)C4=CC=C(C=C4)Cl)OC)OC
16079976,C[C@H]1C[C@]2([C@H]([C@H]1OC(=O)C3=CC=CC=C3)/C=C(/[C@@H](CC(=O)C([C@H](/C=C(/C2=O)\C)O)(C)C)O)\C)OC(=O)C
101022938,C[C@@H]1[C@H]2C[C@@]34COC(=O)[C@@H]3CC=C[C@H]4[C@@]15C[C@@H](O[C@H]5O2)C6=COC=C6
179289,CC(C)[C@@]1([C@H](O[C@H]([C@]([C@H]1O)(O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)OC3=CC=CC=C3)CO)O
100010168,CCN(CC1=CC=CC=C1)[C@H](C)C2=CC(=C(C=C2)C)N
57818388,C[C@@]12CCC3[C@@](C1C(=O)C=C4[C@]2(CC[C@@]5(C4CC(CC5)(C)C)C(=O)O)C)(CCC(C3(C)C)ON[C@H](CCC(=O)O)C=O)CO
73489,CC[C@H]1C[C@H]2C[C@@]3([C@H]1N(C2)CCC4=C3NC5=CC=CC=C45)C(=O)OC
21348143,CC(=CCC1=C2C(=C(C3=C1OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)C/C=C(/C)\C=O)O)C=CC(O2)(C)C)C
10021410,COC1=CC(=O)C2=C(C1=O)C3=CC(=C(C=C3C(=C2)C4=CC=CC=C4)O)OC
44197245,CC(=O)O[C@@H]1C[C@H]2[C@@](CCC(=O)C2(C)C)([C@H]3C14[C@@H]([C@@H](CC3)C(=C)C4=O)O)C
5317587,CCCCCC(CC(CCC1=CC(=C(C=C1)O)OC)OC(=O)C)OC(=O)C
102021149,CN1CCC[C@@H]1C[C@@H](/C=C/C2=CC=CC=C2)O
5320875,CC(=O)OCC1(C2CCC3C45CCCC(C4C(C(C3(C2O)C1O)(OC5)O)OC(=O)C)(C)C)O
91746509,C/C/1=C/CC/C(=C\C/C=C(\C=C/[C@H](CC1)C(C)C)/C)/C
5315235,C1=CC(=CC=C1/C=C/C2=C3[C@@H](C(OC3=CC(=C2)O)C4=CC(=CC(=C4)O)O)C5=CC=C(C=C5)O)O
24721555,CC(C)C(=O)O[C@@H]1[C@@H](OC2=C1C3=C(C=C2)C=CC(=O)O3)C(C)(C)OC(=O)C
10520316,C[C@H]1[C@@H](OC2=C1C=C(C=C2OC)C=O)C3=CC(=C(C=C3)OC)OC
5317292,CC1CC2C(=C(C(=O)O2)C)C3C1CC(C(=C3)C)OC(=O)C
101731295,C/C=C(/C)\C(=O)O[C@@H]1CC(=C2C=C[C@@](C2[C@@H]3[C@@H]1C(=C)C(=O)O3)(C)O)C=O
61016,CC(CCC=C(C)C)C=O
11124517,COC1=C(C=CC(=C1)C[C@]2(CO[C@@H]([C@]2(CO)O)C3=CC(=C(C=C3)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)OC)O)O
1268111,CC(=C)C(=O)/C(=C/C(=O)O)/OC
21653,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O.C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(CO)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O
100992111,C[C@@H]1CCC2=C(C=NC=C2)C(=O)OC[C@]3([C@@H]4[C@@H]([C@H]([C@@]5([C@H]([C@H]([C@@H]([C@]([C@]5([C@@H]4OC(=O)C)O3)(C)O)OC1=O)OC(=O)C6=COC=C6)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)C
5281693,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)OC3=C(OC4=CC(=CC(=C4C3=O)O)O[C@H]5[C@@H]([C@@H]([C@H]([C@@H](O5)C)O)O)O)C6=CC=C(C=C6)O)O)O)O)O)O)O
5316931,C1=CC=C(C=C1)CCC(CC/C=C/C2=CC=CC=C2)O
21575638,CC(C)[C@@H]1CC[C@@]([C@H]2[C@H]1[C@H](CC2)C(=O)O)(C)O
441904,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)C)C)(C)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O)O[C@H]8[C@@H]([C@H]([C@H]([C@H](O8)CO)O)O)O)O
10490140,C[C@@H]1C[C@H]2[C@@H](CCC(=C)[C@@H]2C[C@@H]1O)C(C)CO
226486,COC1=CC(=CC(=C1O)OC)CC=C
53321283,C[C@H](CCC(=C)C(C)C(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC(=O)C3=C2[C@H](C[C@@H]4[C@@]3(CC[C@H]([C@]4(C)O)O)C)O)C
30942,CCCCC#CCC#CCCCCCC(=O)O
10718549,C[C@@H]1CC[C@]23CC[C@]4([C@@]5(CC[C@H]6C(=C)[C@H]([C@@H](C[C@@]6([C@H]5C=C[C@@]4([C@@H]2[C@H]1C)OC3=O)C)O)O)C)C
5316870,CCCCCCCCCCCCCC1=C(C(=O)C(=C(C1=O)OC)C)OC
595137,CC1CCC(=C2C1CCC(=C)C2)C(C)C
6441104,CC(=O)OC(C)(C)/C=C/C(=O)[C@@](C)([C@H]1[C@@H](C[C@@]2([C@@]1(CC(=O)[C@@]3([C@H]2CC=C4[C@H]3C[C@@H](C(=O)C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)C)C)C)O)O
610255,CC(=O)OCC1=CC2=C(C=C1C(=O)OC)C3=CC=CC=C32
12315492,C[C@@H](CCC=C(C)C)[C@H]1CCC(=C)C=C1
10900924,CC1=C2C[C@@H](CC[C@]2(C=CC1=O)C)C(=C)C(=O)O
101318100,CC(=CCC[C@@]1(CC[C@@]2(C(=CC[C@H]3[C@]2(CC[C@@H]4[C@@]3(CCCC4(C)C)C)C)C1)C)C)C
121225708,C[C@H]1[C@@H]([C@@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@H]3OC)O[C@H]4CC[C@@]5(C6CCC7=CO[C@@]8([C@H]7[C@@H](C(=O)O8)OC(=O)C6[C@H](C=C5C4)O)C)C)C)C)OC)O
10356588,CN1CC[C@@]23C=CC(=O)C[C@@H]2OC4=C(C=CC(=C34)C1)OC
90472509,CC(=C1CCC2C(=C1)CC[C@@H]3[C@@]2(CCC[C@@]3(C)C(=O)O)C)C
10066611,CC(=CCC/C(=C/C[C@@]1(C[C@@H]([C@@H](CC1=O)OC)O)CC(=O)OC)/C)C
11130,CCN(CC)CC.Cl
10555,CC(=CCl)C
12366,CCCCCCCCCCCCCCCC(=O)OCC
101679657,CC(=CCC[C@@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)COC(=O)C)O)O)O)C)C)O)C)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO[C@H]8[C@@H]([C@H]([C@@H]([C@H](O8)CO)O)O)O)O)O)O)C
17288,C1CNC1C(=O)O
10777749,C1C[C@H]2CN3C(=O)C=CC=C3[C@@]4([C@H]2N(C1)CCC4)O
44630352,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC2([C@H]([C@@H]([C@H](O2)CO)O)O)CO[C@]3([C@H]([C@@H]([C@H](O3)CO)O)O)CO[C@]4([C@H]([C@@H]([C@H](O4)CO)O)O)CO[C@]5([C@H]([C@@H]([C@H](O5)CO)O)O)CO[C@]6([C@H]([C@@H]([C@H](O6)CO)O)O)CO[C@]7([C@H]([C@@H]([C@H](O7)CO)O)O)CO[C@]8([C@H]([C@@H]([C@H](O8)CO)O)O)CO[C@]9([C@H]([C@@H]([C@H](O9)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO[C@]1([C@H]([C@@H]([C@H](O1)CO)O)O)CO)O)O)O)O
9920037,C/C=C(/C)\C(=O)O[C@H]1[C@@H]([C@@]2([C@@H](C[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H]([C@@]5(C)C=O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O[C@H]7[C@@H]([C@H]([C@H](CO7)O)O)O[C@H]8[C@@H]([C@H]([C@@H](CO8)O)O)O)O[C@H]9[C@@H]([C@H]([C@H]([C@H](O9)CO)O)O)O)C)C)[C@@H]2CC1(C)C)C)O)CO)OC(=O)C
10258500,CC(=O)O[C@@H]1C[C@@H]2[C@]([C@H]([C@H]([C@H](C2(C)C)OC(=O)C3=CC=CC=C3)O)OC(=O)C4=CC=CC=C4)([C@@H]5[C@@]1(C(=O)[C@@](CC5=O)(C)C=C)O)C
435955,CC(=O)C1(CCC2(C1(C(CC3C2(CC=C4C3(CCC(C4)O)C)O)OC(=O)C5=CC=C(C=C5)O)C)O)O
101464923,C1CC[C@H]([C@H](C1)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)COC(=O)/C=C/C3=CC=C(C=C3)O)O)O)O
6124299,C1=CC(=C(C=C1/C=C/C(=O)OC(CC(=O)O)C(=O)O)O)O
13213649,CC(CCC=C(C)C)C1CCC(C=C1)(C)O
102510321,CC1(C=CC2=CC(=C(C=C2O1)O)C3=COC4=C(C=C(C(=C4C3=O)O)CCC(C)(C)O)O)C
72437,COC1=C(C=CC(=C1)C(=N)N)OCCCOC2=C(C=C(C=C2)C(=N)N)OC
137705096,CC(=C)C1[C@@H]2[C@@H]3[C@]4([C@@](CO3)(C5C([C@]4([C@@H]1C(=O)O2)O)O5)O)C
54603431,C1=CC=NC(=C1)N/N=C\2/C=CC(=O)C=C2O.[Na+]
129316922,CN1CC[C@@]23[C@@]1(CC(C4=C2C(=C(C=C4)OC)OC)O)C(=O)C(=CC3)OC
